姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
杨乔,北京,西城,宣武中医院,其他,眼科,副主任医师,,2.9,,青光眼、眼底病,,,,,,,,
杨丽丽,北京,西城,宣武中医院,其他,疼痛门诊,主治医师,,2.8,2,颈椎病，腰椎病及各类疼痛相关疾病等,"34,370次",5篇,2位,2位,2位,,,
赵明利,北京,西城,宣武中医院,其他,中西医结合科,主任医师,,3.2,,下肢溃疡、乳腺病、胆石症的诊治,,,,,,,,
宋辉,北京,西城,宣武中医院,其他,口腔科,副主任医师,,2.9,,,,,,,,,,
黄诚,北京,西城,北京按摩医院,其他,按摩科,主治医师,讲师,2.9,13,针灸、推拿、针刀、中药等中医传统方法治疗颈椎病、肩周炎、腰椎间盘突出、膝骨关节病、中风后遗症、面瘫、三叉神经痛、椎基底动脉供血不足、头痛、失眠、男科、妇科等常见病。,"105,376次",0篇,13位,0位,0位,,,
陈乃龙,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.9,,按摩推拿,"8,825次",0篇,0位,0位,0位,,,
齐鸿,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.9,,治疗各种脊柱相关疾病及关节错位，如：颈椎病、腰椎间盘突出症、胸椎胸椎小关节紊乱，骶髂关节损伤等,,,,,,,,
刘畅,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.8,,擅长治疗颈椎病、肩周炎、落枕、胸椎小关节紊乱、腰肌劳损、急性腰扭伤、腰椎间盘突出症、坐骨神经痛、踝关节扭伤、便秘、胃脘痛、失眠、痛经等,"13,407次",0篇,0位,0位,0位,,,
王友仁,北京,西城,北京按摩医院,其他,按摩科,主任医师,,2.8,,"擅长治疗骨伤科疑难杂症,在颈椎病、腰椎间盘突出症、肩周炎、膝关节骨性关节病、关节扭挫伤、乳腺增生病等疾病，有丰富的临床经验",,,,,,,,
杨金斗,北京,西城,北京按摩医院,其他,按摩科,主任医师,,2.8,,在治疗乳腺增生、痛经等疾病方面有经验丰富,,,,,,,,
韦景斌,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.8,7,针灸推拿，疼痛治疗,"17,266次",1篇,7位,2位,2位,,,
郝学茂,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,颈椎、胸椎、腰椎疾病的治疗方面，形成了独特的整复手法。另外对膝关节骨性关节病的治疗也有独到见解。,,,,,,,,
金涛,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,,,,,,,,,
王海龙,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,运用手法、理疗、中医治疗颈推病、肩周炎、腰椎间盘突出症、失眠、胃脘痛、痛经等疾病,"16,594次",0篇,0位,0位,0位,,,
郑庆山,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,颈椎病、腰椎间盘突出症、肩周炎等伤科疾病治疗,,,,,,,,
郝金贵,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,胃脘痛、便秘、头痛、痛经等疾病的按摩治疗,,,,,,,,
黄曼博,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,治疗颈、肩、腰腿痛,,,,,,,,
贾晓格,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,运动创伤性疼痛、各种关节损伤的治疗,,,,,,,,
李碧瑶,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,运用推拿治疗伤科、内科、妇科病,,,,,,,,
李水明,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,急性软组织损伤、慢性老损等疾病，颈椎病、腰椎间盘突出症、肩周炎和神经衰弱、胃脘痛、便秘的治疗,,,,,,,,
王金涛,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,中医按摩治疗内科、骨伤科疾病、颈肩腰腿病、膝关节疾病等。,"15,207次",0篇,0位,0位,0位,,,
张志国,北京,西城,北京按摩医院,其他,按摩科,副主任医师,,2.8,,运用脏腑经络点穴疗法治疗糖尿病、头痛、失眠、痛经、月经不调,,,,,,,,
马福长,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.8,36,"颈肩腰腿痛等慢性骨关节及软组织疼痛，网球肘、腱鞘炎、肩周炎、各种运动软组织扭创伤，脊柱源性引起的头疼、头晕、耳鸣、失眠、胸闷、心悸，膝骨关节病等提供解决慢性疼痛疾病的非手术治疗方案。
应用推拿正骨手法、针灸、小针刀等中医特色疗法配合神经阻滞、关节穿刺等治疗颈肩腰腿痛等慢性软组织疼痛。
对针灸配合推拿治疗脾胃病及妇科疾病有一定的研究。","64,426次",7篇,36位,17位,17位,,,
崔发毅,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,擅长治疗颈椎病、肩周炎、落枕、胸推、小关节系紊乱、腰肌劳损、急性腰扭伤、腰椎间盘突出症、坐骨神经痛、踝关节扭伤、便秘、胃脘痛、失眠、痛经、乳腺增生等,"17,913次",0篇,0位,0位,0位,,,
郭长利,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,擅长治疗颈椎病、腰椎间盘突出症、腰扭伤、肩周炎、头痛、便秘、胃脘痛、青少年假性近视,"12,870次",0篇,0位,0位,0位,,,
韩丽娟,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,,,,,,,,,
李兵,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,擅长治疗颈椎病、腰椎间盘突出症等疾患,,,,,,,,
李健,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,采用定位扳动法治疗骨伤科疾病，循经取穴治疗内科疾病,,,,,,,,
李喆,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,腰椎间盘突出、颈椎病、肩周炎、膝关节骨性关节病、急性腰扭伤，以及落枕、腰肌劳损等常见病，便秘、胃脘痛等,"14,882次",0篇,0位,0位,0位,,,
毛宇非,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,擅长治疗颈椎病、肩周炎、落枕、胸椎小关节紊乱、腰肌劳损、急性腰扭伤、腰椎间盘突出症、坐骨神经痛、踝关节扭伤、便秘、失眠、痛经等,"10,739次",0篇,0位,0位,0位,,,
沙杨林,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,7,诊治颈椎病、腰椎病、肩周炎、膝关节骨性关节病、急性腰扭伤及面瘫、面肌痉挛、头痛、失眠、胃脘痛、阳萎、痛经、月经不调等疾病。,"114,601次",0篇,7位,0位,0位,,,
王乃康,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,治疗腰椎病、颈椎病、关节扭挫伤、鼻鼾症,,,,,,,,
林雪光,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,擅长运用日式指压法治疗各类型颈椎病、腰椎间盘突出症、失眠等伤科、内科疾病，因工作及精神压力过重等因素造成的机体“亚健康“疾患,"10,961次",0篇,0位,0位,0位,,,
刘哲,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,,治疗腰腿痛、颈椎病、近视眼、脑血栓后遗症、消化系统疾病、神经衰弱症、月经不调等病症,,,,,,,,
马玉忠,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,20,治疗颈椎病、腰椎间盘突出症、急性腰扭伤、肩周炎、网球肘、膝关节骨性关节炎等病症，对内科头痛、失眠、胃脘痛、腹胀、便秘、妇科痛经、乳腺增生等病症的治疗,"148,906次",1篇,20位,0位,0位,,,
吴致力,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,2,治疗腰椎间盘突出症、颈椎病、肩周炎、落枕、胸椎小关节紊乱、脾胃疾病。,"93,069次",5篇,2位,0位,0位,,,
郗志鹏,北京,西城,北京按摩医院,其他,按摩科,,,2.7,8,对于脂肪肝、痛经等病的按摩治疗有一定研究。,"68,052次",0篇,8位,0位,0位,,,
李鹏飞,北京,西城,北京按摩医院,其他,按摩科,主治医师,,2.7,1,伤科、内科、颈椎病、腰椎间盘突出,"49,410次",2篇,1位,0位,0位,,,
冯彬,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,擅长运用按动疗法治疗颈推病、腰椎间盘突出症、肩周炎、膝关节骨性关节病等疾病,,,,,,,,
郭晶晶,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,擅长以针灸、拔罐、耳针、推拿结合中药以及西医康复疗法，辩证施治，综合治疗面瘫、胃痛胃胀以及老年性骨质退化病,,,,,,,,
黄宁,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,"运用传统手法与现代整脊疗法,治疗因脊柱侧弯引起的疾病。颈椎病、颈肩综合症、胸肋迸伤、腰椎间盘突出症、椎管狭窄、胃脘痛、失眠、便秘、痛经等病症的治疗",,,,,,,,
刘漪,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,擅长治疗颈椎病、腰椎间盘突出症、肩周炎等疾患，运用经穴按摩治疗内科杂病，如胃肠功能紊乱、神经性头痛、痛经等,,,,,,,,
吕贤蕊,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,擅长治疗颈椎病、腰椎间盘突出症、腰肌劳损、膝关节病变、胃脘痛、痛经、月经不调等病症，足底治疗高血压、内分泌失调、失眠、多梦、消化不良、痛经、月经不调等症,,,,,,,,
裴荀,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,腰椎间盘突出、颈椎病、肩周炎、膝关节骨必关节病、急性腰扭伤，以及落枕、腰肌劳损等常见病，对便秘、胃脘痛、乳腺增生等病也有一定研究。,,,,,,,,
曲怡,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,手法治疗腰椎病、颈椎病、面部皮肤疾病及足反射疗法治疗内分泌紊乱、神经衰弱、妇科病见长,,,,,,,,
王荣,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,推拿针灸等中医疗法，治疗颈椎病、腰椎间盘突出症及各种运动创伤有很好的疗效。,,,,,,,,
徐华,北京,西城,北京按摩医院,其他,按摩科,,,2.7,,,,,,,,,,
向东,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,综合运用推拿手法、点穴疗法、整脊术，治疗脊柱侧弯、小关节紊乱、骨质增生、椎间盘突出症、头痛、眩晕、失眠、胃脘痛、腹痛等疾患,,,,,,,,
郑理,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,颈椎病、腰椎间盘突出症、肩周炎、膝关节骨性关节炎等临床多发病、常见病及部分内科、神经科疾患等。,,,,,,,,
高泂,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,颈椎病、腰椎病、肩周炎等,,,,,,,,
李东伟,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,,"46,751次",0篇,0位,0位,0位,,,
薛楠,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,擅长治疗颈腰膝肘等骨关节病、失眠及足底按摩,,,,,,,,
张雪岭,北京,西城,北京按摩医院,其他,按摩科,住院医师,讲师,2.7,8,脊柱相关疾病如颈椎病、腰突症、腰扭伤、肩周炎、膝关节炎等骨关节病以及各种损伤、疼痛、假性近视、乳腺增生、头痛、失眠，便秘，腹胀等疾病。,"79,288次",0篇,8位,0位,0位,,,
王璞琪,北京,西城,北京按摩医院,其他,按摩科,,,2.7,1,,"38,805次",0篇,1位,0位,0位,,,
王大楠,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,颈椎病，腰部疾病，膝关节骨关节炎，失眠，便秘,"25,350次",0篇,0位,0位,0位,,,
孙殷,北京,西城,北京按摩医院,其他,按摩科,住院医师,,2.7,,颈椎病，腰椎间盘突出症，肩周炎,"13,945次",0篇,0位,0位,0位,,,
洪学斌,北京,西城,北京按摩医院,其他,儿科,主任医师,,2.7,,擅长治疗小儿脑瘫、小儿肌性斜颈等儿科疾病,,,,,,,,
史素杰,北京,西城,北京按摩医院,其他,儿科,主治医师,,2.7,,运用按摩、针灸、耳针等治疗小儿脑瘫、小儿臂丛神经损伤等周围神经损伤疾病、小儿肌性斜颈、消化不良、发育迟缓。,"26,142次",0篇,0位,0位,0位,,,
许田,北京,西城,北京按摩医院,其他,儿科,主治医师,,2.7,24,擅长治疗小儿肌性斜颈，遗尿、消化不良等常见病,"49,220次",0篇,24位,0位,0位,,,
曹淑珍,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,擅长治疗小儿脑瘫、小儿肌性斜颈等小儿科疾病,,,,,,,,
季晶晶,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,"擅长治疗小儿脑瘫的精细运动,大运动的发育,斜视,斜颈及消化系统疾病",,,,,,,,
李巧莲,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,擅长治疗颈椎病、腰椎间盘突出症、慢性腰肌劳损、膝关节痛、网球肘、足跟痛、小儿消化不良、神经衰弱、头痛、胃痛等症，足底疗法治疗内分泌紊乱、腹胀、便秘、腹泻、更年期综合症、失眠多梦、月经不调、痛经等症,,,,,,,,
闫小青,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,治疗小儿脑性瘫痪、消化不良、遗尿、脊柱侧弯、小儿肌性斜颈、臂丛神经损伤、小儿流涎等多种儿科疾病,,,,,,,,
张鸿雁,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,擅长运用踩跷法对腰椎间盘突出症、腰椎骨关节病、腰肌劳损等病症进行治疗，手法治疗颈椎病、肩周炎和儿科疾病（脑瘫、斜颈、消化不良），足底疗法治疗妇科、内科病（肠胃病、更年期综合症、失眠、高血压）,,,,,,,,
张领娣,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,,治疗颈椎病、腰椎间盘突出症、膝关节疼痛及小儿脑瘫、小儿消化不良、小儿遗尿等病症,,,,,,,,
张玮琪,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,51,脑瘫、发育迟滞，自闭症，抽动秽语综合征，注意力缺乏多动症，小儿桡骨小头半脱位，臂丛神经损伤，青少年近视控制、小儿妇科推拿适应症，斜颈，便秘，腹泻，咳嗽，鼻炎等内科常见病。,"75,957次",1篇,51位,7位,7位,,,
李红娟,北京,西城,北京按摩医院,其他,儿科,住院医师,,2.6,2,小儿针灸与推拿相结合治疗多种儿科疾病，并结合针刀、中药内服及外洗治疗多种儿科常见疾病，小儿肌性斜颈、分娩性臂丛神经损伤、小儿脑性瘫痪、发育迟缓、感冒、鼻炎、消化不良、腹泻、便秘、近视、等多种小儿疾病,"10,207次",0篇,2位,0位,0位,,,
师瑞华,北京,西城,北京按摩医院,其他,骨伤科,主任医师,,2.9,,擅长治疗骨伤科、内分泌失调及内科疾病,,,,,,,,
王月,北京,西城,北京按摩医院,其他,骨伤科,副主任医师,,2.9,,,,,,,,,,
周小波,北京,西城,北京按摩医院,其他,中医科,主任医师,教授,3.1,64,运用中医中药及推拿方法对软组织疼痛进行临床研究，在手法治疗颈椎病、腰腿痛、椎间盘突出方面有着及其丰富的临床经验，擅长治疗中医内科杂病，尤其擅长消化系统疾病、皮肤病的中医诊治。,"5,103次",0篇,64位,0位,0位,,,
张婷婷,北京,西城,北京按摩医院,其他,针灸科,主治医师,,2.7,8,擅长治疗颈椎病、腰椎间盘突出、膝骨关节病、偏头痛、三叉神经痛等各种痛症；抑郁症、失眠、耳鸣、中风后遗症、面神经炎等精神神经系统疾病；消化系统疾病；月经不调、痛经等妇科疾病；单纯性肥胖；更年期综合症；亚健康等。,"14,929次",0篇,8位,0位,0位,,,
李小艳,北京,西城,北京按摩医院,其他,理疗康复科,住院医师,,2.5,,小儿脑瘫的康复治疗工作，主要负责儿童的OT、PT、ST训练,,,,,,,,
张志伟,北京,西城,北京按摩医院,其他,骨外科,副主任医师,,2.5,,,,,,,,,,
孙竟,北京,西城,北京市第二医院,内科,内科,副主任医师,,2.8,,心血管疾病、高血压、糖尿病、老年病,,,,,,,,
吴玉林,北京,西城,北京市第二医院,内科,内科,副主任医师,,2.8,,心脑血管疾病，呼吸科急诊急救，与老年内科病,,,,,,,,
